group,ep,t,x,y,z,a01_best__f1,a01_best__f2,a01_best__f_min,a01_best__f_mean,a0_best__f1,a0_best__f2,a0_best__f_min,a0_best__f_mean
good,131,653,3.6214,8.5751,0.7468,-20.99690,-24.49377,-24.49377,-22.74533,-18.46621,-28.41575,-28.41575,-23.44098
good,131,728,2.4427,7.1567,0.5226,-162.97363,-184.41341,-184.41341,-173.69351,-134.40508,-163.24619,-163.24619,-148.82562
good,132,20,2.2436,1.1185,0.6145,-11.63579,-16.86117,-16.86117,-14.24848,-14.33285,-25.84216,-25.84216,-20.08751
good,132,30,3.1914,1.1332,0.5305,-10.83517,-19.59174,-19.59174,-15.21345,-7.59284,-24.27435,-24.27435,-15.93360
good,132,40,3.8989,1.0871,0.5611,-10.69571,-16.86410,-16.86410,-13.77990,-8.03671,-20.65625,-20.65625,-14.34648
good,132,50,4.5165,1.0279,0.5149,-3.58120,-14.92013,-14.92013,-9.25067,-5.58955,-23.07156,-23.07156,-14.33055
good,132,60,4.9767,0.9857,0.5543,-10.14062,-13.90209,-13.90209,-12.02136,-8.42961,-20.97831,-20.97831,-14.70396
good,132,70,5.5850,1.0433,0.5841,-12.12040,-15.15569,-15.15569,-13.63805,-11.10013,-17.13598,-17.13598,-14.11806
good,132,138,4.6973,8.7471,0.6851,-9.19587,-6.23288,-9.19587,-7.71438,-22.22687,-21.94410,-22.22687,-22.08548
good,132,148,2.9913,8.3265,0.6670,1.48985,-10.66562,-10.66562,-4.58789,-7.01223,-14.28310,-14.28310,-10.64766
good,133,23,2.2891,-0.9911,0.5462,-6.49381,-10.95985,-10.95985,-8.72683,-8.43723,-11.08843,-11.08843,-9.76283
good,133,33,3.0727,-1.0417,0.5653,-4.90341,-10.60159,-10.60159,-7.75250,-7.82505,-15.08207,-15.08207,-11.45356
good,133,43,4.0825,-1.1323,0.5891,-3.60347,-12.10844,-12.10844,-7.85596,-6.52374,-14.11004,-14.11004,-10.31689
good,133,53,5.1501,-1.2174,0.5578,-2.76935,-11.23545,-11.23545,-7.00240,-4.26386,-9.69649,-9.69649,-6.98018
good,133,147,4.7428,8.6644,0.5916,-6.38117,-12.76828,-12.76828,-9.57473,-0.55044,-12.79210,-12.79210,-6.67127
good,133,157,2.7252,7.9347,0.5335,-5.00167,-9.81617,-9.81617,-7.40892,-5.91540,-6.38080,-6.38080,-6.14810
good,134,28,2.2926,0.1365,0.5746,-21.25240,-18.62443,-21.25240,-19.93841,-18.41138,-21.51817,-21.51817,-19.96477
good,134,38,2.4909,0.0554,0.6088,-22.61559,-17.30556,-22.61559,-19.96058,-17.72829,-27.33769,-27.33769,-22.53299
good,134,48,2.5418,0.0197,0.5402,-21.90026,-17.25123,-21.90026,-19.57574,-19.69946,-25.57386,-25.57386,-22.63666
good,134,58,2.6014,0.0175,0.6079,-22.66887,-17.34726,-22.66887,-20.00806,-18.98602,-22.62151,-22.62151,-20.80376
good,134,68,2.6718,0.0250,0.5645,-22.18099,-16.61103,-22.18099,-19.39601,-18.16754,-24.82682,-24.82682,-21.49718
good,134,78,2.7282,0.0243,0.5113,-21.74246,-17.58857,-21.74246,-19.66552,-18.59404,-25.03736,-25.03736,-21.81570
good,134,88,2.7975,-0.0246,0.4804,-20.78431,-16.49450,-20.78431,-18.63941,-18.82611,-21.99792,-21.99792,-20.41201
good,134,98,2.8708,-0.0689,0.6203,-23.31379,-19.10439,-23.31379,-21.20909,-20.07218,-18.48573,-20.07218,-19.27896
good,134,108,2.9177,-0.0301,0.6120,-23.51029,-17.23150,-23.51029,-20.37090,-19.99465,-20.96202,-20.96202,-20.47834
good,134,118,2.9813,-0.0168,0.5724,-24.68979,-17.93518,-24.68979,-21.31248,-18.82991,-21.19566,-21.19566,-20.01278
good,134,128,3.0221,0.0248,0.5281,-23.09303,-16.13404,-23.09303,-19.61353,-19.98839,-22.05971,-22.05971,-21.02405
good,134,138,3.0960,0.0614,0.5192,-23.82563,-15.90491,-23.82563,-19.86527,-21.00227,-22.09611,-22.09611,-21.54919
good,134,148,3.1384,0.0407,0.7023,-22.90644,-16.20080,-22.90644,-19.55362,-20.00742,-21.48147,-21.48147,-20.74445
good,134,158,3.2017,0.0115,0.6734,-23.57958,-15.75823,-23.57958,-19.66891,-17.07832,-20.23271,-20.23271,-18.65551
good,134,168,3.2771,0.0082,0.4511,-24.50077,-17.08112,-24.50077,-20.79094,-19.04627,-20.27504,-20.27504,-19.66065
good,134,178,3.3724,-0.0139,0.5450,-24.84884,-17.23197,-24.84884,-21.04041,-20.30562,-17.81948,-20.30562,-19.06255
good,134,188,3.4333,0.0031,0.5700,-23.11443,-15.63260,-23.11443,-19.37351,-18.53236,-18.49010,-18.53236,-18.51123
good,134,198,3.5014,-0.0247,0.5289,-26.69985,-17.88506,-26.69985,-22.29245,-20.53049,-16.07420,-20.53049,-18.30235
good,134,208,3.5761,-0.0105,0.5817,-25.39690,-17.17663,-25.39690,-21.28676,-21.80468,-17.03356,-21.80468,-19.41912
good,134,218,3.6541,-0.0170,0.6037,-25.58334,-17.30364,-25.58334,-21.44349,-20.95873,-16.68903,-20.95873,-18.82388
good,134,228,3.7137,-0.0057,0.4577,-27.67088,-17.81435,-27.67088,-22.74261,-25.87357,-17.27607,-25.87357,-21.57482
good,134,238,3.7871,-0.0195,0.5990,-30.57377,-18.83456,-30.57377,-24.70417,-22.69170,-15.12991,-22.69170,-18.91080
good,134,248,3.8512,-0.0153,0.5249,-28.34659,-16.02671,-28.34659,-22.18665,-22.71123,-15.70297,-22.71123,-19.20710
good,134,258,3.8990,0.0179,0.5817,-30.64130,-18.81434,-30.64130,-24.72782,-23.77579,-16.93949,-23.77579,-20.35764
good,134,268,3.9559,0.0440,0.6798,-32.13163,-19.59211,-32.13163,-25.86187,-23.60982,-16.42455,-23.60982,-20.01718
good,134,278,4.0146,0.0870,0.5360,-32.72834,-18.22231,-32.72834,-25.47532,-26.81036,-15.81244,-26.81036,-21.31140
good,134,288,4.0793,0.0505,0.5659,-33.93462,-19.03446,-33.93462,-26.48454,-22.68475,-15.10930,-22.68475,-18.89703
good,134,298,4.1320,0.0332,0.5439,-35.21214,-18.03983,-35.21214,-26.62599,-26.59785,-18.06672,-26.59785,-22.33228
good,134,308,4.1763,0.0199,0.5023,-34.85917,-19.31698,-34.85917,-27.08808,-24.08939,-15.89282,-24.08939,-19.99110
good,134,318,4.2517,-0.0156,0.8466,-33.44672,-19.52067,-33.44672,-26.48369,-24.44391,-13.02053,-24.44391,-18.73222
good,134,328,4.2964,0.0059,0.5665,-32.91779,-22.82405,-32.91779,-27.87092,-24.20634,-12.15315,-24.20634,-18.17974
good,134,338,4.3692,0.0073,0.6495,-39.96893,-21.59353,-39.96893,-30.78123,-27.30536,-12.65931,-27.30536,-19.98233
good,134,348,4.4564,0.0355,0.7213,-38.15919,-22.00934,-38.15919,-30.08427,-26.03319,-14.87253,-26.03319,-20.45286
good,134,358,4.4963,0.0293,0.5894,-39.24540,-22.27111,-39.24540,-30.75826,-27.09527,-14.64888,-27.09527,-20.87207
good,134,368,4.5612,0.0537,0.5781,-37.67992,-22.96225,-37.67992,-30.32108,-26.11318,-15.07100,-26.11318,-20.59209
good,134,378,4.6422,0.0894,0.5465,-39.76040,-20.44700,-39.76040,-30.10370,-21.84371,-12.52166,-21.84371,-17.18268
good,134,388,4.6681,0.0529,0.4853,-33.44020,-19.99239,-33.44020,-26.71629,-20.81642,-11.77310,-20.81642,-16.29476
good,134,398,4.7234,-0.0209,0.5674,-36.13037,-21.33811,-36.13037,-28.73424,-22.90002,-12.85651,-22.90002,-17.87827
good,134,408,4.7916,-0.0049,0.5438,-37.99586,-21.53856,-37.99586,-29.76721,-23.16187,-13.06282,-23.16187,-18.11234
good,134,418,4.8692,-0.0056,0.5294,-39.32161,-21.15166,-39.32161,-30.23664,-21.91306,-9.30350,-21.91306,-15.60828
good,134,428,4.9339,0.0305,0.5486,-41.93899,-20.26662,-41.93899,-31.10281,-20.91301,-12.26625,-20.91301,-16.58963
good,134,438,4.9821,0.0674,0.5562,-38.23370,-21.27580,-38.23370,-29.75475,-22.04358,-13.16147,-22.04358,-17.60253
good,134,448,5.0708,0.0976,0.5979,-42.62665,-22.47111,-42.62665,-32.54888,-19.74878,-14.91339,-19.74878,-17.33108
good,134,458,5.1540,0.0859,0.5551,-42.75262,-20.75083,-42.75262,-31.75173,-18.60083,-11.19192,-18.60083,-14.89637
good,134,468,5.2232,0.0896,0.6115,-40.65551,-22.41401,-40.65551,-31.53476,-16.85190,-12.55419,-16.85190,-14.70304
good,134,478,5.2866,0.0621,0.6939,-38.16273,-23.75312,-38.16273,-30.95793,-19.56674,-13.51409,-19.56674,-16.54041
